r,b,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,wa,st,time,Principale1,Principale2,Cluster
0,0,0,745852,52088,493664,0,0,0,0,119,154,1,1,99,0,0,0 2025-10-22,"-3,708561113","0,3800002765",8
0,0,0,745348,52088,493664,0,0,0,0,119,160,0,1,99,0,0,0 2025-10-22,"-3,721051632","0,3656148155",8
0,0,0,744844,52088,493664,0,0,0,0,119,158,1,0,99,0,0,0 2025-10-22,"-3,717449961","0,3532719103",8
0,0,0,744592,52088,493664,0,0,0,0,123,160,0,1,99,0,0,0 2025-10-22,"-3,7143289","0,347135649",8
0,0,0,744088,52088,493664,0,0,0,0,121,161,1,1,99,0,0,0 2025-10-22,"-3,69334361","0,3368154857",8
0,0,0,743836,52088,493664,0,0,0,0,117,150,0,1,99,0,0,0 2025-10-22,"-3,708727997","0,328487577",8
0,0,0,743584,52088,493664,0,0,0,0,122,155,0,1,99,0,0,0 2025-10-22,"-3,706042837","0,3223951011",8
0,0,0,743332,52088,493664,0,0,0,0,134,166,0,1,99,0,0,0 2025-10-22,"-3,702597082","0,3164168732",8
0,0,0,742828,52088,493664,0,0,0,0,115,152,1,0,99,0,0,0 2025-10-22,"-3,700954098","0,3037809477",8
0,0,0,742828,52088,493664,0,0,0,0,112,153,0,1,99,0,0,0 2025-10-22,"-3,700594458","0,3037272955",8
0,0,0,743080,52088,493664,0,0,0,0,112,157,0,1,99,0,0,0 2025-10-22,"-3,702619968","0,3099201669",8
0,0,0,743332,52088,493664,0,0,0,0,208,229,1,1,99,0,0,0 2025-10-22,"-3,677679964","0,3196784481",8
1,0,0,743332,52088,493668,0,0,0,0,123,178,1,1,99,0,0,0 2025-10-22,"-3,590950411","0,3571109464",8
0,0,0,743332,52088,493668,0,0,0,0,121,157,0,1,99,0,0,0 2025-10-22,"-3,70698837","0,3403247146",8
0,0,0,743332,52088,493668,0,0,0,2,128,157,0,1,99,0,0,0 2025-10-22,"-3,704727196","0,3297679917",8
0,0,0,743584,52088,493668,0,0,0,0,128,162,0,1,99,0,0,0 2025-10-22,"-3,708376703","0,3466119055",8
0,0,0,743836,52088,493668,0,0,0,0,111,153,0,1,99,0,0,0 2025-10-22,"-3,712210585","0,3525335807",8
0,0,0,743836,52088,493668,0,0,0,0,124,165,0,1,99,0,0,0 2025-10-22,"-3,710776893","0,352749172",8
0,0,0,744088,52088,493668,0,0,0,0,116,153,0,0,99,0,0,0 2025-10-22,"-3,731381902","0,356738439",8
0,0,0,743836,52088,493668,0,0,0,0,119,147,0,0,99,0,0,0 2025-10-22,"-3,729143263","0,3505763105",8
0,0,0,744088,52088,493668,0,0,0,0,108,150,0,1,99,0,0,0 2025-10-22,"-3,714671379","0,3586598377",8
0,0,0,744340,52088,493668,0,0,0,0,111,158,0,1,99,0,0,0 2025-10-22,"-3,716335657","0,3649073665",8
0,0,0,744340,52088,493668,0,0,0,0,117,158,0,1,99,0,0,0 2025-10-22,"-3,715810663","0,3649847955",8
0,0,0,744592,52088,493668,0,0,0,0,104,152,0,1,99,0,0,0 2025-10-22,"-3,719220498","0,3709700471",8
0,0,0,744592,52088,493668,0,0,0,0,105,151,0,1,99,0,0,0 2025-10-22,"-3,719157683","0,3709789662",8
0,0,0,744844,52088,493668,0,0,0,0,110,158,0,1,99,0,0,0 2025-10-22,"-3,720671646","0,3772483189",8
0,0,0,744844,52088,493668,0,0,0,0,191,224,0,1,99,0,0,0 2025-10-22,"-3,711955097","0,3785566669",8
0,0,0,745096,52088,493668,0,0,0,0,114,159,0,1,99,0,0,0 2025-10-22,"-3,722421212","0,3834808526",8
0,0,0,745348,52088,493668,0,0,0,0,120,156,1,1,99,0,0,0 2025-10-22,"-3,707207402","0,391778771",8
0,0,0,745852,52096,493660,0,0,0,6,126,161,1,1,99,0,0,0 2025-10-22,"-3,700469819","0,3434023809",8
0,0,0,745600,52096,493668,0,0,0,0,114,151,0,1,99,0,0,0 2025-10-22,"-3,727538848","0,4151393402",8
0,0,0,745852,52096,493668,0,0,0,0,119,159,1,1,99,0,0,0 2025-10-22,"-3,712141015","0,4234681966",8
0,0,0,745852,52096,493668,0,0,0,0,123,158,1,1,99,0,0,0 2025-10-22,"-3,711815703","0,4235158302",8
1,0,0,745852,52096,493668,0,0,0,0,118,149,0,0,99,0,0,0 2025-10-22,"-3,648389545","0,4339445266",8
0,0,0,746104,52096,493668,0,0,0,0,123,159,0,1,99,0,0,0 2025-10-22,"-3,730802378","0,4276412266",8
0,0,0,746356,52096,493668,0,0,0,0,120,163,0,1,99,0,0,0 2025-10-22,"-3,733090384","0,4337953836",8
0,0,0,746104,52096,493668,0,0,0,0,117,152,0,1,99,0,0,0 2025-10-22,"-3,731500158","0,4275358977",8
0,0,0,746356,52096,493668,0,0,0,0,116,158,1,1,99,0,0,0 2025-10-22,"-3,716676686","0,4357793537",8
0,0,0,746104,52096,493668,0,0,0,0,117,159,0,1,99,0,0,0 2025-10-22,"-3,731327371","0,4275637977",8
0,0,0,746356,52096,493668,0,0,0,0,119,165,0,1,99,0,0,0 2025-10-22,"-3,733128516","0,4337904502",8
0,0,0,746356,52096,493668,0,0,0,0,113,155,0,1,99,0,0,0 2025-10-22,"-3,733900348","0,4336731641",8
0,0,0,746860,52096,493668,0,0,0,0,132,177,0,1,99,0,0,0 2025-10-22,"-3,735943314","0,4463598988",8
0,0,0,746860,52096,493668,0,0,0,0,183,225,1,1,99,0,0,0 2025-10-22,"-3,713408929","0,449264877",8
0,0,0,746860,52096,493668,0,0,0,0,110,155,0,1,99,0,0,0 2025-10-22,"-3,738411335","0,4459883069",8
0,0,0,747364,52096,493668,0,0,0,0,118,163,0,1,99,0,0,0 2025-10-22,"-3,741762364","0,4584772885",8
0,0,0,747364,52096,493668,0,0,0,2,128,156,0,1,99,0,0,0 2025-10-22,"-3,73941148","0,4479313802",8
0,0,0,747616,52096,493668,0,0,0,0,107,148,0,0,100,0,0,0 2025-10-22,"-3,77097386","0,4614992631",8
0,0,0,747616,52096,493668,0,0,0,0,111,152,0,1,99,0,0,0 2025-10-22,"-3,744770624","0,4645200405",8
0,0,0,748120,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,748258519","0,4769881458",8
0,0,0,747616,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,744010028","0,4646342886",8
0,0,0,747868,52096,493668,0,0,0,0,105,147,0,1,99,0,0,0 2025-10-22,"-3,747543282","0,4705996116",8
0,0,0,747868,52096,493668,0,0,0,0,125,161,0,1,99,0,0,0 2025-10-22,"-3,745447729","0,4709135081",8
0,0,0,748120,52096,493668,0,0,0,0,124,157,0,1,99,0,0,0 2025-10-22,"-3,747758209","0,4770615891",8
0,0,0,748120,52096,493668,0,0,0,0,113,161,1,0,99,0,0,0 2025-10-22,"-3,749219414","0,4769545023",8
1,0,0,748372,52096,493668,0,0,0,0,128,162,0,1,99,0,0,0 2025-10-22,"-3,650951553","0,4979312699",8
0,0,0,748624,52096,493668,0,0,0,0,118,158,0,1,99,0,0,0 2025-10-22,"-3,75250701","0,4893420031",8
0,0,0,748624,52096,493668,0,0,0,0,110,150,0,0,99,0,0,0 2025-10-22,"-3,770889038","0,4871702843",8
0,0,0,748624,52096,493668,0,0,0,0,199,224,0,1,99,0,0,0 2025-10-22,"-3,743790461","0,490650351",8
0,0,0,748876,52096,493668,0,0,0,0,118,154,1,1,99,0,0,0 2025-10-22,"-3,737842877","0,4975585068",8
0,0,0,749128,52104,493668,0,0,0,6,127,167,0,1,99,0,0,0 2025-10-22,"-3,751471487","0,4892432214",8
0,0,0,748876,52104,493668,0,0,0,0,117,157,0,1,99,0,0,0 2025-10-22,"-3,755415112","0,5148385573",8
0,0,0,748876,52104,493668,0,0,0,0,114,158,0,1,99,0,0,0 2025-10-22,"-3,755652925","0,5148038285",8
0,0,0,748876,52104,493668,0,0,0,0,125,162,0,1,99,0,0,0 2025-10-22,"-3,754591701","0,5149617244",8
0,0,0,749128,52104,493668,0,0,0,0,123,153,1,0,99,0,0,0 2025-10-22,"-3,757710552","0,5210958955",8
0,0,0,748876,52104,493668,0,0,0,0,117,156,0,1,99,0,0,0 2025-10-22,"-3,755439796","0,5148345715",8
0,0,0,749128,52104,493668,0,0,0,0,116,154,0,1,99,0,0,0 2025-10-22,"-3,757700908","0,5209906239",8
0,0,0,748876,52104,493672,0,0,0,0,116,160,0,1,99,0,0,0 2025-10-22,"-3,758460206","0,5389490851",8
0,0,0,749380,52104,493672,0,0,0,0,116,158,0,1,99,0,0,0 2025-10-22,"-3,762758065","0,5512949709",8
0,0,0,749128,52104,493672,0,0,0,0,114,153,0,1,99,0,0,0 2025-10-22,"-3,760932237","0,5450723041",8
0,0,0,748876,52104,493672,0,0,0,0,115,160,0,1,99,0,0,0 2025-10-22,"-3,758547705","0,5389361803",8
0,0,0,749128,52104,493672,0,0,0,0,114,155,0,1,99,0,0,0 2025-10-22,"-3,760882869","0,5450802755",8
0,0,0,749128,52104,493672,0,0,0,0,122,162,1,1,99,0,0,0 2025-10-22,"-3,743122977","0,5472669321",8
0,0,0,749128,52104,493672,0,0,0,0,217,244,1,1,99,0,0,0 2025-10-22,"-3,732786501","0,548819719",8
0,0,0,749128,52104,493672,0,0,0,0,118,152,0,1,99,0,0,0 2025-10-22,"-3,760606925","0,5451199377",8
0,0,0,748876,52104,493672,0,0,0,0,114,153,0,0,99,0,0,0 2025-10-22,"-3,776292557","0,536858781",8
1,0,0,749128,52104,493672,0,0,0,2,120,158,1,1,99,0,0,0 2025-10-22,"-3,643290543","0,5511993272",8
0,0,0,749128,52104,493672,0,0,0,0,116,156,0,1,99,0,0,0 2025-10-22,"-3,760683187","0,5451100709",8
1,0,0,749128,52104,493672,0,0,0,0,124,154,0,1,99,0,0,0 2025-10-22,"-3,661575077","0,5598265424",8
5,0,0,742784,52104,493688,0,0,0,0,4088,14197,22,21,56,2,0,0 2025-10-22,"-1,094757058","0,7698333427",8
5,0,0,742776,52104,493672,0,0,0,0,9468,33044,49,46,1,4,0,0 2025-10-22,"1,5626520043","0,9526497563",4
5,0,0,741024,52104,493688,0,0,0,0,9596,33248,47,49,1,3,0,0 2025-10-22,"1,4195382021","1,0215730677",4
6,0,0,740924,52112,493684,0,0,0,6,9692,33312,48,48,1,3,0,0 2025-10-22,"1,5355268706","0,9985398529",4
3,3,0,740420,52112,493688,0,0,0,0,9317,33262,47,48,1,4,0,0 2025-10-22,"1,8326686746","0,9150920391",4
8,0,0,743024,52112,493676,0,0,0,0,9409,33256,49,47,1,4,0,0 2025-10-22,"1,8697857208","1,0481604234",4
8,0,0,741844,52112,493688,0,0,0,0,9462,33300,50,46,1,4,0,0 2025-10-22,"1,8757637251","1,0924493871",4
5,0,0,742968,52112,493636,0,0,0,0,9413,33279,49,46,1,4,0,0 2025-10-22,"1,588634942","0,7599161004",4
9,0,0,740276,52112,493604,0,0,0,0,9471,33257,47,48,1,4,0,0 2025-10-22,"2,0351371954","0,5601467756",4
5,0,0,741616,52112,493744,0,0,0,0,9581,33382,50,46,1,3,0,0 2025-10-22,"1,3716359783","1,3933784044",4
7,0,0,741372,52112,493688,0,0,0,0,9517,33316,48,47,1,4,0,0 2025-10-22,"1,7702027063","1,0649577929",4
5,1,0,742632,52112,493736,0,0,0,0,9458,33442,46,50,1,3,0,0 2025-10-22,"1,5177454086","1,3468918307",4
5,0,0,742884,52120,493672,0,0,0,6,9377,33400,48,48,1,4,0,0 2025-10-22,"1,5842513734","0,9642911184",4
7,0,0,742244,52120,493636,0,0,0,0,9470,33353,49,46,1,4,0,0 2025-10-22,"1,7977952761","0,7917791289",4
5,3,0,742668,52120,493604,0,0,0,0,9505,33337,48,48,1,4,0,0 2025-10-22,"2,1088151412","0,5172126566",4
8,0,0,741848,52120,493704,0,0,0,6,9375,33216,46,50,1,4,0,0 2025-10-22,"1,8605817447","1,1748554684",4
5,0,0,740672,52128,493680,0,0,0,8,9375,33179,49,46,1,4,0,0 2025-10-22,"1,5740990915","0,9640594993",4
4,1,0,739932,52128,493720,0,0,0,0,9394,33179,51,44,1,4,0,0 2025-10-22,"1,6009379373","1,1935421304",4
10,0,0,741872,52128,493696,0,0,0,4,9430,33375,48,47,1,4,0,0 2025-10-22,"2,0510950516","1,1857915235",4
7,0,0,742284,52128,493692,0,0,0,0,9531,33207,45,50,1,3,0,0 2025-10-22,"1,5777961472","1,1607444739",4
7,0,0,741324,52128,493688,0,0,0,0,9483,33502,48,47,1,4,0,0 2025-10-22,"1,7708802084","1,1027568453",4
10,0,0,742692,52128,493688,0,0,0,0,9481,33173,45,50,1,3,0,0 2025-10-22,"1,8675468009","1,1897165974",4
11,0,0,743680,52128,493688,0,0,0,0,9462,33413,48,48,1,3,0,0 2025-10-22,"1,9776297515","1,2313600274",4
6,1,0,743632,52128,493720,0,0,0,0,9410,33298,48,47,1,4,0,0 2025-10-22,"1,7727933127","1,3141015452",4
5,1,0,742628,52128,493688,0,0,0,0,9401,33304,46,49,1,4,0,0 2025-10-22,"1,7076077803","1,0818487925",4
5,0,0,741376,52128,493740,0,0,0,0,9438,33091,51,45,1,4,0,0 2025-10-22,"1,5357251828","1,3881127434",4
10,0,0,742012,52128,493688,0,0,0,0,9369,33302,48,47,1,4,0,0 2025-10-22,"2,0455414902","1,1612161614",4
4,0,0,742720,52128,493636,0,0,0,0,9445,33193,48,48,1,3,0,0 2025-10-22,"1,3290131861","0,7909350202",4
5,0,0,742476,52128,493680,0,0,0,0,9348,33286,45,51,1,3,0,0 2025-10-22,"1,3917799254","1,0638637522",4
4,2,0,743068,52128,493688,0,0,0,0,9535,33554,51,44,1,3,0,0 2025-10-22,"1,5951813197","1,0700475279",4
5,0,0,742348,52128,493604,0,0,0,0,9493,33434,48,48,1,4,0,0 2025-10-22,"1,6456790155","0,5941679653",4
7,0,0,743292,52128,493688,0,0,0,0,9591,33463,47,48,1,4,0,0 2025-10-22,"1,7633755315","1,1522150717",4
5,0,0,743292,52128,493688,0,0,0,0,9652,33325,51,45,1,3,0,0 2025-10-22,"1,4028157589","1,1362802374",4
9,0,0,743376,52128,493724,0,0,0,0,9426,33355,49,47,1,4,0,0 2025-10-22,"1,9314840812","1,4000344245",4
5,0,0,740756,52128,493688,0,0,0,0,9480,33272,47,48,1,4,0,0 2025-10-22,"1,5734108853","1,0586174842",4
9,1,0,743152,52128,493680,0,0,0,0,9366,33328,49,47,1,4,0,0 2025-10-22,"2,1163060967","1,1066921013",4
10,2,0,741852,52128,493688,0,0,0,0,9391,33357,47,48,1,4,0,0 2025-10-22,"2,3617744266","1,1142913284",4
7,1,0,740848,52128,493668,0,0,0,0,9307,33348,50,46,1,4,0,0 2025-10-22,"1,9426415228","0,9479777428",4
7,0,0,741432,52136,493680,0,0,0,8,9371,33384,50,46,1,4,0,0 2025-10-22,"1,7855332439","1,0340882257",4
9,0,0,742604,52136,493632,0,0,0,0,9421,33345,50,46,1,3,0,0 2025-10-22,"1,8250954851","0,8567566932",4
5,0,0,743860,52136,493684,0,0,0,0,9466,33327,51,44,1,4,0,0 2025-10-22,"1,5473483677","1,1300408383",4
7,0,0,744588,52136,493656,0,0,0,0,9391,33253,49,47,1,3,0,0 2025-10-22,"1,5889679835","1,0200414413",4
7,0,0,742376,52144,493684,0,0,0,6,9327,33355,49,46,1,4,0,0 2025-10-22,"1,7507708526","1,1085833287",4
4,0,0,745424,52144,493700,0,0,0,0,9487,33318,48,48,1,3,0,0 2025-10-22,"1,2631304371","1,2827113021",4
6,0,0,741820,52144,493600,0,0,0,0,9479,33656,46,50,1,3,0,0 2025-10-22,"1,5750547151","0,622033023",4
5,0,0,742984,52144,493652,0,0,0,0,9633,33518,49,47,1,3,0,0 2025-10-22,"1,4356499389","0,9508866138",4
6,0,0,744760,52144,493600,0,0,0,0,9328,33225,48,48,1,4,0,0 2025-10-22,"1,7058964854","0,6795104473",4
6,0,0,744760,52144,493688,0,0,0,0,9392,33321,47,48,1,4,0,0 2025-10-22,"1,6302827264","1,2091159284",4
7,0,0,743172,52144,493684,0,0,0,0,9359,32943,48,48,1,4,0,0 2025-10-22,"1,7498271276","1,1608242621",4
8,0,0,744936,52144,493652,0,0,0,0,9409,33340,48,47,1,3,0,0 2025-10-22,"1,6736873236","1,0369412562",4
2,2,0,744104,52144,493700,0,0,0,0,9356,33303,50,45,1,4,0,0 2025-10-22,"1,5385051617","1,1629191973",4
5,0,0,744764,52144,493712,0,0,0,0,9453,33287,49,47,1,3,0,0 2025-10-22,"1,3537188672","1,3529458651",4
5,0,0,743536,52144,493684,0,0,0,0,9381,33157,48,47,1,4,0,0 2025-10-22,"1,5395665566","1,1396043375",4
5,0,0,743052,52144,493628,0,0,0,0,9292,33385,46,49,1,3,0,0 2025-10-22,"1,4044543089","0,8008605403",4
5,0,0,741716,52144,493656,0,0,0,4,9323,33221,46,49,1,3,0,0 2025-10-22,"1,3964563302","0,9153456225",4
9,0,0,744644,52152,493688,0,0,0,16,9262,33163,48,48,1,3,0,0 2025-10-22,"1,7600923667","1,1950025239",4
6,0,0,742248,52152,493688,0,0,0,0,9380,33253,47,48,1,4,0,0 2025-10-22,"1,6480575792","1,1664533648",4
10,1,0,743552,52152,493660,0,0,0,66,9418,33074,51,44,1,4,0,0 2025-10-22,"2,2585422164","0,7148771886",4
9,0,0,743204,52160,493688,0,0,0,14,9461,33236,50,46,1,4,0,0 2025-10-22,"1,9686004823","1,1816281064",4
6,1,0,742608,52160,493644,0,0,0,0,9536,33211,48,47,1,4,0,0 2025-10-22,"1,8452171274","0,9095089253",4
9,0,0,744120,52160,493656,0,0,0,0,9372,33302,48,48,1,3,0,0 2025-10-22,"1,787957441","1,0957531439",4
3,2,0,745060,52160,493704,0,0,0,0,9201,33053,46,50,1,4,0,0 2025-10-22,"1,6246700815","1,2627222444",4
12,0,0,743688,52160,493604,0,0,0,0,9332,33408,50,46,1,4,0,0 2025-10-22,"2,3049751177","0,8045645738",4
10,0,0,744268,52160,493688,0,0,0,0,9428,33368,49,46,1,4,0,0 2025-10-22,"2,030031858","1,294903809",4
5,2,0,745164,52160,493604,0,0,0,0,9476,33228,47,49,1,4,0,0 2025-10-22,"1,9242839822","0,6959922236",4
6,0,0,742280,52160,493644,0,0,0,0,9317,33211,51,44,1,3,0,0 2025-10-22,"1,4908546892","0,9314014313",4
6,0,0,744376,52160,493612,0,0,0,0,9300,33048,48,48,1,4,0,0 2025-10-22,"1,6918761282","0,7800386375",4
5,0,0,744992,52160,493672,0,0,0,0,9411,33344,47,49,1,4,0,0 2025-10-22,"1,5603675973","1,1447820078",4
11,0,0,743788,52160,493672,0,0,0,0,9290,33335,49,47,1,3,0,0 2025-10-22,"1,9685866377","1,2123958524",4
8,0,0,744676,52160,493656,0,0,0,0,9328,33014,50,45,1,4,0,0 2025-10-22,"1,8358453728","1,0800878368",4
4,1,0,745548,52160,493704,0,0,0,10,9438,33206,48,48,1,3,0,0 2025-10-22,"1,4144036254","1,2724776464",4
8,0,0,745004,52160,493704,0,0,0,0,9575,33218,48,47,1,4,0,0 2025-10-22,"1,8245433714","1,3814280856",4
9,0,0,743628,52168,493680,0,0,0,6,9469,33117,48,48,1,4,0,0 2025-10-22,"1,9627807681","1,2053139176",4
4,3,0,743928,52168,493628,0,0,0,0,9215,32415,48,47,1,4,0,0 2025-10-22,"1,911898725","0,7847102254",4
7,2,0,745624,52168,493688,0,0,0,0,9530,33168,49,47,1,4,0,0 2025-10-22,"2,0550341155","1,2626830454",4
7,0,0,744364,52168,493692,0,0,0,0,9416,33254,48,47,1,3,0,0 2025-10-22,"1,5462097265","1,3071712706",4
8,0,0,743724,52168,493696,0,0,0,0,9256,33258,50,46,1,3,0,0 2025-10-22,"1,6494190407","1,3302421245",4
5,0,0,744060,52168,493720,0,0,0,0,9418,33542,49,47,1,3,0,0 2025-10-22,"1,3548068699","1,4424868701",4
5,2,0,742480,52168,493696,0,0,0,0,9474,33300,45,51,1,4,0,0 2025-10-22,"1,8793064756","1,2043267994",4
7,0,0,744036,52168,493688,0,0,0,0,9440,33143,47,49,1,4,0,0 2025-10-22,"1,750118968","1,2659468366",4
7,0,0,743252,52168,493620,0,0,0,0,9403,33313,48,47,1,3,0,0 2025-10-22,"1,610471883","0,845975182",4
7,1,0,742300,52168,493704,0,0,0,0,9389,33146,49,47,1,4,0,0 2025-10-22,"1,9025448562","1,2974886364",4
5,2,0,742088,52168,493688,0,0,0,0,9477,33317,47,49,1,3,0,0 2025-10-22,"1,707490749","1,1575977308",4
2,1,0,743136,52168,493672,0,0,0,0,9423,33275,48,48,1,4,0,0 2025-10-22,"1,4342201317","1,0529165235",4
5,0,0,744720,52168,493612,0,0,0,0,9495,33250,48,47,1,4,0,0 2025-10-22,"1,5944110708","0,7944709074",4
4,2,0,742304,52168,493676,0,0,0,0,9442,33253,50,46,1,4,0,0 2025-10-22,"1,790543454","1,0643285063",4
6,2,0,746780,52168,493688,0,0,0,0,9472,33263,48,47,1,4,0,0 2025-10-22,"1,9272149893","1,2739719202",4
6,0,0,743140,52168,493720,0,0,0,0,9393,33147,48,47,1,4,0,0 2025-10-22,"1,6128654471","1,4196467686",4
8,2,0,741776,52168,493688,0,0,0,2,9360,33344,48,48,1,4,0,0 2025-10-22,"2,1776441625","1,1708252143",4
8,0,0,743104,52168,493708,0,0,0,0,9380,33361,50,45,1,4,0,0 2025-10-22,"1,8221287785","1,3763953584",4
8,0,0,743860,52168,493688,0,0,0,0,9438,33333,48,47,1,4,0,0 2025-10-22,"1,8364929714","1,2749677998",4
8,0,0,744616,52168,493684,0,0,0,0,9487,33145,50,45,1,4,0,0 2025-10-22,"1,8316038608","1,26930798",4
3,0,0,743516,52168,493688,0,0,0,0,9352,33065,49,46,1,4,0,0 2025-10-22,"1,3323676674","1,1912707183",4
7,1,0,743920,52168,493708,0,0,0,0,9451,33284,51,45,1,3,0,0 2025-10-22,"1,7128231291","1,3736550327",4
6,0,0,745432,52168,493692,0,0,0,0,9407,33278,50,46,1,3,0,0 2025-10-22,"1,4548440691","1,3207824331",4
12,0,0,743120,52168,493640,0,0,0,0,9510,33369,47,49,1,4,0,0 2025-10-22,"2,2982111022","1,029066615",4
7,0,0,744388,52168,493608,0,0,0,0,9347,33261,49,46,1,4,0,0 2025-10-22,"1,7838805261","0,789616834",4
12,0,0,744168,52168,493644,0,0,0,0,9310,33410,48,48,1,3,0,0 2025-10-22,"2,08858947","1,0874257616",4
5,1,0,744804,52168,493692,0,0,0,0,9345,33237,50,46,1,4,0,0 2025-10-22,"1,6914160679","1,2571027122",4
7,0,0,744048,52168,493640,0,0,0,0,9367,33404,49,46,1,4,0,0 2025-10-22,"1,7677731679","0,9750027401",4
8,0,0,744724,52168,493676,0,0,0,0,9523,33390,50,45,1,4,0,0 2025-10-22,"1,8459542702","1,225173357",4
5,0,0,744276,52168,493624,0,0,0,0,9279,33319,48,47,1,4,0,0 2025-10-22,"1,571862263","0,8534097454",4
6,0,0,743664,52176,493684,0,0,0,6,9394,33231,49,47,1,4,0,0 2025-10-22,"1,6590556101","1,2052861471",4
5,3,0,745512,52176,493692,0,0,0,0,9329,33095,48,48,1,4,0,0 2025-10-22,"1,9920702574","1,2494959909",4
6,0,0,743044,52176,493692,0,0,0,0,9457,33391,49,47,1,3,0,0 2025-10-22,"1,482063823","1,2826619002",4
6,0,0,742012,52176,493660,0,0,0,0,9547,33378,48,48,1,3,0,0 2025-10-22,"1,5231677543","1,0655647993",4
7,0,0,744108,52176,493676,0,0,0,0,9251,33190,47,49,1,4,0,0 2025-10-22,"1,7425581473","1,2124620788",4
6,0,0,743000,52176,493692,0,0,0,0,9233,33381,49,47,1,4,0,0 2025-10-22,"1,6432587408","1,2676947307",4
5,0,0,748720,52176,493692,0,0,0,0,9270,33203,46,50,1,4,0,0 2025-10-22,"1,4972203482","1,3929912535",4
5,1,0,747260,52176,493660,0,0,0,0,9291,33306,48,48,1,3,0,0 2025-10-22,"1,5117971328","1,1542463926",4
8,0,0,746064,52176,493708,0,0,0,0,9248,33180,50,46,1,4,0,0 2025-10-22,"1,7979725778","1,4678980179",4
1,4,0,743776,52176,493748,0,0,0,0,9288,33111,50,45,1,4,0,0 2025-10-22,"1,7040610461","1,4618119968",4
6,1,0,744556,52176,493692,0,0,0,0,9443,33152,50,46,1,3,0,0 2025-10-22,"1,617098556","1,2968655578",4
8,0,0,747016,52176,493676,0,0,0,0,9526,33437,48,48,1,4,0,0 2025-10-22,"1,8460641867","1,3029153002",4
10,0,0,745088,52176,493708,0,0,0,0,9555,33460,46,49,1,4,0,0 2025-10-22,"2,0217936855","1,4761825767",4
6,0,0,744340,52176,493708,0,0,0,0,9562,33393,49,46,1,3,0,0 2025-10-22,"1,4507647369","1,4102012477",4
5,0,0,744116,52176,493608,0,0,0,0,9403,33370,47,48,1,3,0,0 2025-10-22,"1,4167014808","0,7851211659",4
4,0,0,743800,52176,493640,0,0,0,0,9429,33270,51,45,1,4,0,0 2025-10-22,"1,4922265196","0,9467372165",4
6,0,0,742240,52176,493692,0,0,0,2,9607,33332,49,46,1,4,0,0 2025-10-22,"1,6653444059","1,2410133529",4
2,3,0,743800,52176,493692,0,0,0,0,9432,33392,50,46,1,3,0,0 2025-10-22,"1,5456071512","1,1771774017",4
8,1,0,743988,52176,493692,0,0,0,0,9500,33459,51,45,1,3,0,0 2025-10-22,"1,830769442","1,3141634772",4
6,0,0,742388,52176,493684,0,0,0,0,9588,33230,48,48,1,4,0,0 2025-10-22,"1,6824132305","1,2084311153",4
6,0,0,753496,52176,493692,0,0,0,0,9572,33222,49,47,1,4,0,0 2025-10-22,"1,5805196452","1,5287097191",5
6,0,0,747552,52176,493644,0,0,0,0,9534,33209,48,47,1,4,0,0 2025-10-22,"1,6464716581","1,0910772185",4
3,1,0,745312,52176,493692,0,0,0,0,9323,33220,49,47,1,4,0,0 2025-10-22,"1,4878000613","1,2592781367",4
6,0,0,743916,52176,493748,0,0,0,0,9339,33276,48,47,1,3,0,0 2025-10-22,"1,4022195734","1,6375600473",5
7,0,0,743276,52176,493660,0,0,0,0,9332,33437,49,46,1,4,0,0 2025-10-22,"1,7562029725","1,0956535215",4
5,0,0,743620,52176,493640,0,0,0,0,9450,33032,49,47,1,4,0,0 2025-10-22,"1,5893589487","0,9562308844",4
5,0,0,746364,52176,493692,0,0,0,0,9437,33156,49,47,1,4,0,0 2025-10-22,"1,5287401817","1,3372664212",4
5,2,0,743268,52176,493656,0,0,0,0,9295,33296,49,47,1,4,0,0 2025-10-22,"1,8841579317","0,9996135047",4
6,0,0,741784,52176,493692,0,0,0,0,9439,33435,49,46,1,4,0,0 2025-10-22,"1,6553822124","1,2387256272",4
5,0,0,743556,52176,493712,0,0,0,0,9317,33207,52,43,1,4,0,0 2025-10-22,"1,5087341914","1,3856700333",4
5,0,0,745752,52176,493692,0,0,0,0,9419,33235,48,48,1,4,0,0 2025-10-22,"1,5348715591","1,3223289696",4
10,0,0,746924,52184,493700,0,0,0,6,9470,33321,49,47,1,4,0,0 2025-10-22,"2,0214784447","1,4608007496",4
8,0,0,743400,52184,493692,0,0,0,0,9425,33365,49,46,1,4,0,0 2025-10-22,"1,835050511","1,326455665",4
10,0,0,743964,52184,493732,0,0,0,0,9394,33329,51,45,1,3,0,0 2025-10-22,"1,8289127087","1,6231264094",4
10,0,0,745352,52184,493624,0,0,0,0,9515,33166,48,47,1,4,0,0 2025-10-22,"2,0706092764","0,9939990294",4
8,0,0,743136,52184,493700,0,0,0,0,9484,33285,49,47,1,3,0,0 2025-10-22,"1,6712142925","1,3816447902",4
3,3,0,742444,52184,493692,0,0,0,0,9697,33293,48,47,1,4,0,0 2025-10-22,"1,8399479027","1,1678899962",4
